CC(Cl)(F)F	3.48e+02	16.96	23.26474380493164
CCC(Cl)C	4.02e+02	25.8	29.183868408203125
C=CC(=C)F	3.29e+02	22.5	25.13739013671875
C=CC(=C)F	3.53e+02	21.27	24.463268280029297
CC(Cl)(F)C	3.74e+02	23.47	26.74618148803711
CC(Cl)(F)C	4.12e+02	21.3	25.397987365722656
CC(Br)(F)F	3.44e+02	23.13	25.852760314941406
CC(Br)(F)F	3.69e+02	21.93	25.154743194580078
CC(Br)(F)F	3.94e+02	20.49	24.211620330810547
FCC(=C)Cl	2.28e+02	36.38	32.23972702026367
FCC(=C)Cl	2.56e+02	35.09	30.1685791015625
FCC(=C)Cl	2.85e+02	33.63	28.464805603027344
FCC(=C)Cl	3.13e+02	32.45	27.00704574584961
FCC(=C)Cl	3.41e+02	31.01	26.400394439697266
FCC(=C)Cl	3.69e+02	29.72	26.161087036132812
F/C=C(\Cl)/F	3.06e+02	21.02	23.369110107421875
F/C=C(\Cl)/F	3.26e+02	20.14	23.454402923583984
F/C=C(\Cl)/F	3.47e+02	19.12	23.707618713378906
ClCCCC#C	5.13e+02	27.88	30.958404541015625
FCC#CCF	4.12e+02	34.42	29.807689666748047
FCC#CCF	4.47e+02	32.35	27.992835998535156
FCC#CCF	4.82e+02	30.15	26.636947631835938
FCC=C(F)F	3.66e+02	24.02	27.212730407714844
FC(=C(F)F)Cl	2.45e+02	23.76	21.239070892333984
ClC(=C)C(=C)C	4.73e+02	23.43	26.156871795654297
BrCC(=C(Cl)Cl)C	5.23e+02	38.2	42.04084396362305
BrCC(=C(Cl)Cl)C	5.64e+02	36.35	40.56867599487305
Clc1ncc(cn1)Cl	2.83e+02	53.95	59.774986267089844
Clc1ncc(cn1)Cl	3.26e+02	51.24	56.709381103515625
Clc1ncc(cn1)Cl	3.70e+02	48.5	53.654136657714844
Clc1ncc(cn1)Cl	4.13e+02	45.97	50.67586898803711
Clc1ncc(cn1)Cl	5.43e+02	38.22	42.176292419433594
Clc1ncc(cn1)Cl	5.86e+02	35.39	39.63584518432617
COC(=O)CC(F)F	5.04e+02	27.63	31.23641586303711
FC(C(=O)C(F)F)F	2.33e+02	59.23	53.24989318847656
FC(C(=O)C(F)F)F	2.59e+02	59.07	51.48581314086914
FC(C(=O)C(F)F)F	2.84e+02	57.7	49.78223419189453
FC(C(=O)C(F)F)F	3.10e+02	56.05	48.005619049072266
FC(C(=O)C(F)F)F	3.36e+02	54.29	46.190086364746094
FC(C(=O)C(F)F)F	3.62e+02	52.1	43.86224365234375
FC(C(=O)C(F)F)F	3.87e+02	50.31	41.60959243774414
FC(C(=O)C(F)F)F	4.13e+02	47.99	39.85478210449219
CC(OC(=O)C(Cl)Cl)C	4.99e+02	35.26	39.418251037597656
CC(OC(=O)C(Cl)Cl)C	5.36e+02	32.41	37.64725112915039
CCC(CC(Cl)Cl)(C)C	4.67e+02	36.02	39.673545837402344
COCC(C(F)F)(F)F	4.02e+02	31.68	28.448558807373047
COCC(C(F)F)(F)F	4.29e+02	29.37	26.185977935791016
FCC(CF)(CF)CF	3.92e+02	33.6	37.71939468383789
FCC(CF)(CF)CF	4.06e+02	32.68	36.621307373046875
FCC(CF)(CF)CF	4.21e+02	31.76	35.43079376220703
FCC(CF)(CF)CF	4.35e+02	30.75	34.21709442138672
FCC(CF)(CF)CF	4.49e+02	29.73	33.08625411987305
FCC(CF)(CF)CF	4.63e+02	28.66	32.08462905883789
FCC(CF)(CF)CF	4.78e+02	27.33	30.720539093017578
FCC(CF)(CF)CF	4.92e+02	26.03	29.517780303955078
CC(OC(=O)C(Cl)(Cl)Cl)C	5.47e+02	35.88	40.014678955078125
O=C(C(Cl)(Cl)Cl)C(C)(C)C	5.63e+02	37.32	41.58625411987305
O=C(C(Cl)(F)F)C(Cl)(F)F	2.81e+02	45.07	49.90663528442383
O=C(C(Cl)(F)F)C(Cl)(F)F	3.08e+02	42.73	48.05768966674805
O=C(C(Cl)(F)F)C(Cl)(F)F	3.35e+02	40.42	46.20807647705078
O=C(C(Cl)(F)F)C(Cl)(F)F	3.62e+02	38.54	44.48685073852539
O=C(C(Cl)(F)F)C(Cl)(F)F	3.89e+02	36.49	42.82283020019531
O=C(C(Cl)(F)F)C(Cl)(F)F	4.16e+02	34.68	41.22097396850586
FC(C(F)(F)F)(C(F)(F)F)F	1.50e+02	30.34	34.012001037597656
COC(=O)C(C(F)(F)F)(F)F	2.33e+02	52.98	46.39735794067383
COC(=O)C(C(F)(F)F)(F)F	2.58e+02	50.03	44.711997985839844
COC(=O)C(C(F)(F)F)(F)F	2.82e+02	48.02	43.075923919677734
CCCC(=O)OCC(F)(F)F	4.31e+02	42.86	38.47811508178711
CCCC(=O)OCC(F)(F)F	4.60e+02	40.4	36.326297760009766
Clc1ccc(c2c1cccn2)O	4.89e+02	62.98	69.48100280761719
Clc1ccc(c2c1cccn2)O	5.29e+02	60.37	67.18575286865234
Clc1ccc(c2c1cccn2)O	5.69e+02	58.01	64.10981750488281
Clc1ccc(c2c1cccn2)O	6.10e+02	55.48	61.24298095703125
Clc1ccc(c2c1cccn2)O	6.50e+02	53.0	58.5595703125
FC(=C(OC(C(F)(F)F)(F)F)F)F	3.46e+02	29.21	32.659324645996094
FC(CN(C(F)(F)F)C(F)(F)F)F	2.30e+02	42.75	47.048580169677734
FC(=C(OC(C(C(F)(F)F)(F)F)(F)F)F)F	2.98e+02	37.39	41.49036407470703
FC(=C(OC(C(C(F)(F)F)(F)F)(F)F)F)F	3.16e+02	36.14	40.232994079589844
FC(=C(OC(C(C(F)(F)F)(F)F)(F)F)F)F	3.34e+02	34.81	38.9270133972168
FC(=C(OC(C(C(F)(F)F)(F)F)(F)F)F)F	3.52e+02	33.53	37.60845947265625
CCC(=O)C(=O)C	4.60e+02	39.43	44.12206268310547
C=C1CCOCC1	5.08e+02	25.47	28.19247817993164
COCCOC=C	4.43e+02	33.31	29.65365219116211
CC(C[N+](=O)[O-])C	5.22e+02	29.0	32.1424446105957
O=CC1CCCC1	2.64e+02	44.99	50.301326751708984
CC(=C[N+](=O)[O-])C	3.00e+02	62.1	55.57270050048828
CC(=C[N+](=O)[O-])C	3.36e+02	59.83	53.39463424682617
CC(=C[N+](=O)[O-])C	3.72e+02	57.61	51.76308822631836
CC(=C[N+](=O)[O-])C	4.07e+02	55.53	49.90902328491211
CC(=C[N+](=O)[O-])C	4.43e+02	53.42	46.99319839477539
CC(=C[N+](=O)[O-])C	4.79e+02	51.34	43.791412353515625
CC(=C[N+](=O)[O-])C	5.15e+02	49.26	40.35799789428711
[O-][N+](=O)CC(=C)C	4.30e+02	36.92	40.644920349121094
[O-][N+](=O)CC(=C)C	4.69e+02	34.88	38.80234146118164
[O-][N+](=O)CC(=C)C	5.08e+02	32.61	36.96531295776367
[O-][N+](=O)CC(=C)C	5.47e+02	30.2	35.04288101196289
CO/C=C(\OC)/C	2.47e+02	60.74	51.308563232421875
CO/C=C(\OC)/C	2.78e+02	58.94	48.89267349243164
CO/C=C(\OC)/C	3.08e+02	55.01	46.47650146484375
CO/C=C(\OC)/C	3.39e+02	52.09	44.0862922668457
CO/C=C(\OC)/C	3.69e+02	49.24	41.74732208251953
CO/C=C(\OC)/C	4.00e+02	46.37	39.03113555908203
CO/C=C(\OC)/C	4.30e+02	43.46	35.85028076171875
CO/C=C(\OC)/C	4.61e+02	40.63	32.84650802612305
C1CCCOCOC1	5.32e+02	25.06	28.735595703125
Cc1cccc(n1)O	2.84e+02	54.89	64.57373046875
Cc1cccc(n1)O	3.27e+02	51.42	60.38422775268555
Cc1cccc(n1)O	3.69e+02	48.47	56.89144515991211
Cc1cccc(n1)O	4.12e+02	45.66	53.46755599975586
Cc1cccc(n1)O	4.55e+02	43.0	50.17255783081055
Cc1cccc(n1)O	4.98e+02	40.28	47.33306121826172
Cc1cccc(n1)O	5.40e+02	37.74	43.90357971191406
Cc1cccc(n1)O	5.83e+02	34.91	40.830238342285156
C=CC1CCOCO1	5.36e+02	27.74	31.499279022216797
OCc1ccccn1	3.39e+02	65.81	72.65719604492188
OCc1ccccn1	3.81e+02	62.86	69.68307495117188
OCc1ccccn1	4.24e+02	58.9	65.64581298828125
OCc1ccccn1	4.66e+02	55.13	61.18547439575195
OCc1ccccn1	5.09e+02	51.11	56.75334548950195
COCOCOCOC	5.13e+02	32.59	36.42429733276367
Oc1c(C)cccc1O	3.16e+02	65.53	74.24749755859375
Oc1c(C)cccc1O	3.64e+02	61.21	69.66595458984375
Oc1c(C)cccc1O	4.11e+02	57.89	65.77008819580078
Oc1c(C)cccc1O	4.59e+02	54.82	60.966087341308594
Oc1c(C)cccc1O	6.50e+02	43.09	48.08976745605469
CC(=O)c1ccccn1	3.95e+02	67.67	59.34907913208008
CC(=O)c1ccccn1	4.46e+02	62.5	55.9531135559082
CC(=O)c1ccccn1	6.50e+02	36.31	41.33389663696289
COC(C(C)(C)C)OC	4.54e+02	31.97	28.701309204101562
C/C=C\1/OCCC(O1)C	3.76e+02	36.14	39.80107879638672
C/C=C\1/OCCC(O1)C	4.13e+02	33.63	37.870731353759766
C/C=C\1/OCCC(O1)C	4.50e+02	31.02	35.614776611328125
C/C=C\1/OCCC(O1)C	4.86e+02	28.18	32.212127685546875
c1ccc2c(c1)ncnc2	3.46e+02	55.95	67.04515075683594
c1ccc2c(c1)ncnc2	3.89e+02	53.15	63.02603530883789
c1ccc2c(c1)ncnc2	4.33e+02	50.08	59.770259857177734
c1ccc2c(c1)ncnc2	4.76e+02	47.19	56.99366760253906
c1ccc2c(c1)ncnc2	5.20e+02	44.22	54.14196014404297
c1ccc2c(c1)ncnc2	5.63e+02	41.3	51.73868179321289
c1ccc2c(c1)ncnc2	6.07e+02	38.28	49.01762771606445
c1ccc2c(c1)ncnc2	6.50e+02	34.81	46.22227478027344
c1cnc2c(c1)nccc2	6.50e+02	41.95	46.22227478027344
c1cnc2c(c1)cccn2	3.05e+02	82.66	70.79936981201172
c1cnc2c(c1)cccn2	3.54e+02	80.29	66.30805969238281
c1cnc2c(c1)cccn2	4.04e+02	76.73	61.784793853759766
c1cnc2c(c1)cccn2	4.53e+02	73.26	58.4672966003418
c1cnc2c(c1)cccn2	5.02e+02	70.13	55.33421325683594
c1cnc2c(c1)cccn2	5.51e+02	66.92	52.37646484375
c1cnc2c(c1)cccn2	6.01e+02	63.67	49.46925735473633
c1cnc2c(c1)cccn2	6.50e+02	60.58	46.22227478027344
CCCC/C=C/CC(=O)O	6.26e+02	38.81	42.80531692504883
C1CCc2c(N1)cccc2	3.15e+02	61.96	53.02876281738281
C1CCc2c(N1)cccc2	3.63e+02	58.16	49.91756057739258
C1CCc2c(N1)cccc2	4.11e+02	54.54	46.96314239501953
C1CCc2c(N1)cccc2	4.59e+02	51.41	44.083099365234375
C1CCc2c(N1)cccc2	5.06e+02	48.37	41.467872619628906
C1CCc2c(N1)cccc2	5.54e+02	45.37	38.749732971191406
C1CCc2c(N1)cccc2	6.02e+02	42.28	35.557464599609375
C1CCc2c(N1)cccc2	6.50e+02	38.95	33.14665985107422
C1CCc2c(C1)nccc2	5.96e+02	38.99	34.57006072998047
CC1=CC(=CC(O1)(C)C)C	2.62e+02	57.49	50.565834045410156
C=CC(C1CCC=CC1)O	4.99e+02	50.48	44.19573974609375
C=CC(C1CCC=CC1)O	5.40e+02	46.7	39.743507385253906
C=CC(C1CCC=CC1)O	5.81e+02	42.7	35.52474594116211
CC1(O)CCOCC1CO	6.14e+02	52.49	47.15106201171875
OC12CCCCC2CCCC1	3.44e+02	54.05	59.61769485473633
OC12CCCCC2CCCC1	3.86e+02	50.24	55.680118560791016
OC12CCCCC2CCCC1	4.28e+02	46.84	51.70095443725586
CCCCOC(OC(=O)C)C	2.73e+02	65.15	58.07022476196289
CCCC(=O)OCC(CO)O	3.26e+02	80.93	89.39619445800781
C1CCN(CC1)c1ccccc1	5.05e+02	50.89	45.62207794189453
C1CCN(CC1)c1ccccc1	5.53e+02	47.7	41.7233772277832
C1CCN(CC1)c1ccccc1	6.02e+02	44.24	38.65333557128906
C1CCN(CC1)c1ccccc1	6.50e+02	40.83	35.34090042114258
CC1(C)OCC(CO1)C(C)(C)C	5.68e+02	32.74	29.353321075439453
Cc1ncnc(c1c1ccccc1)C	4.84e+02	53.03	58.60380172729492
Cc1ncnc(c1c1ccccc1)C	5.26e+02	49.62	54.919189453125
Cc1ncnc(c1c1ccccc1)C	5.67e+02	45.98	51.9064826965332
Cc1ncnc(c1c1ccccc1)C	6.09e+02	42.34	49.0167236328125
Cc1ncnc(c1c1ccccc1)C	6.50e+02	38.53	46.244747161865234
CC/C=C\OC	2.39e+02	49.44	41.771461486816406
CC/C=C\OC	2.67e+02	47.16	39.80101776123047
CC/C=C\OC	2.95e+02	45.01	37.79806900024414
CC/C=C\OC	3.23e+02	42.81	35.78499984741211
CC/C=C\OC	3.50e+02	40.82	33.72476577758789
CC/C=C\OC	3.78e+02	38.65	31.263511657714844
CC/C=C\OC	4.06e+02	36.53	29.048511505126953
CC/C=C\OC	4.34e+02	34.27	27.16535186767578
BrC(C(C)(C)C)Br	2.74e+02	44.02	49.28025436401367
BrC(C(C)(C)C)Br	3.14e+02	42.14	47.18428421020508
BrC(C(C)(C)C)Br	3.53e+02	40.23	45.229209899902344
BrC(C(C)(C)C)Br	3.93e+02	38.4	43.3372688293457
BrC(C(C)(C)C)Br	4.33e+02	36.5	41.42658996582031
BrC(C(C)(C)C)Br	4.73e+02	34.67	39.677452087402344
BrC(C(C)(C)C)Br	5.12e+02	32.91	38.33784866333008
BrC(C(C)(C)C)Br	5.52e+02	30.6	36.49345779418945
CO/C=C\C(C)C	2.46e+02	52.36	44.16105651855469
CO/C=C\C(C)C	2.76e+02	49.43	41.9218864440918
CO/C=C\C(C)C	3.06e+02	46.84	39.79602813720703
CO/C=C\C(C)C	3.36e+02	44.33	37.4830436706543
CO/C=C\C(C)C	3.65e+02	41.87	35.30223083496094
CO/C=C\C(C)C	3.95e+02	39.29	33.17667770385742
CO/C=C\C(C)C	4.25e+02	36.98	31.22714614868164
CO/C=C\C(C)C	4.55e+02	34.35	28.853290557861328
Fc1ccc(c(c1)F)N	5.52e+02	38.69	42.61867141723633
CCc1ccc(cn1)C	5.58e+02	34.0	30.527576446533203
Fc1ccc(c(c1)F)C	4.94e+02	29.47	33.17214584350586
C/C=C/O/C=C/C(C)C	3.30e+02	47.45	52.33445739746094
C/C=C/O/C=C/C(C)C	3.63e+02	44.18	49.01205825805664
C/C=C/O/C=C/C(C)C	3.97e+02	41.05	45.554290771484375
C/C=C/O/C=C/C(C)C	4.30e+02	37.91	42.175785064697266
C/C=C/O/C=C/C(C)C	4.63e+02	34.88	38.802242279052734
C/C=C/O/C=C/C(C)C	4.96e+02	31.5	35.708038330078125
CCCC(CO)(CC)CC	5.52e+02	34.8	30.04251480102539
C/C=C/OC(OC)(OC)C	4.02e+02	39.27	43.49849319458008
C/C=C/OC(OC)(OC)C	5.02e+02	30.76	36.516117095947266
CC(=C)O/C(=C/C(C)C)/C	4.85e+02	31.77	35.14554977416992
FC(Cc1ccccc1)(F)F	5.08e+02	30.6	34.744483947753906
OCC(C(C)(C)C)C(C)(C)C	2.91e+02	66.62	59.741249084472656
CO/C=C(/OC(CC)CC)\C	3.46e+02	47.47	52.92491912841797
CO/C=C(/OC(CC)CC)\C	3.80e+02	44.52	50.15998077392578
CO/C=C(/OC(CC)CC)\C	4.15e+02	41.33	46.93559646606445
CO/C=C(/OC(CC)CC)\C	4.49e+02	38.42	43.30759048461914
CO/C=C(/OC(CC)CC)\C	4.84e+02	35.31	40.18642807006836
CO/C=C(/OC(CC)CC)\C	5.18e+02	32.08	37.22220993041992
C=COc1ccc(cc1)C(=O)C	3.62e+02	72.25	64.76922607421875
C=COc1ccc(cc1)C(=O)C	4.08e+02	67.9	61.042728424072266
CC(=Cc1ccc(cc1C)C)C	6.28e+02	33.59	37.56881332397461
CCCCOC(=O)c1ccccn1	3.61e+02	66.99	74.24243927001953
CCCCOC(=O)c1ccccn1	4.04e+02	62.89	70.19193267822266
CCCCOC(=O)c1ccccn1	4.47e+02	59.06	66.1487045288086
CCCCOC(=O)c1ccccn1	4.89e+02	55.42	62.2873420715332
CCCCOC(=O)c1ccccn1	5.32e+02	51.58	58.42224884033203
CCCCOC(=O)c1ccccn1	5.75e+02	47.7	54.35591125488281
CCCCOC(=O)c1ccccn1	6.18e+02	43.82	49.94045639038086
CCc1ccc2c(c1)CCC2(C)C	6.44e+02	32.24	35.897193908691406
CCc1ccc2c(c1)C(C)(C)C(C2)C	6.48e+02	32.86	36.184383392333984
CC(C(C)(C)C)(CCC(C(C)(C)C)(C)C)C	6.28e+02	34.07	38.514400482177734
CC(=C(c1ccccc1)C)c1ccccc1	6.50e+02	41.72	46.81622314453125
CC1Cc2c(C1(C)C)cc(cc2)C(C)(C)C	6.50e+02	35.04	39.135501861572266
C1CCCN1	2.40e+02	45.19	38.2613639831543
C1CCCN1	2.75e+02	41.58	36.255802154541016
C1CCCN1	3.10e+02	38.31	34.437374114990234
C1CC=CO1	4.14e+02	30.27	33.76122283935547
C1CC=CO1	4.45e+02	28.51	33.03622055053711
NC1CCCC1	4.57e+02	29.71	32.883480072021484
NC1CCCC1	4.97e+02	26.96	31.031192779541016
BrC1CCCC1	2.64e+02	37.13	40.86211395263672
O=C1OCCO1	4.56e+02	46.95	42.10617446899414
O=C1OCCO1	4.97e+02	45.14	40.026729583740234
O=C1OCCO1	5.38e+02	43.33	38.924339294433594
FC1CCCC1	3.60e+02	24.25	26.946609497070312
FC1CCCC1	3.91e+02	22.52	25.478870391845703
FC1CCCC1	4.22e+02	20.42	23.634960174560547
ClC1CCCC1	4.69e+02	24.51	28.269248962402344
CC1=COCO1	2.41e+02	45.5	50.85536193847656
CC1=COCO1	2.73e+02	43.59	48.08450698852539
OCC1CCCO1	5.68e+02	40.47	35.069278717041016
BrC1CCCC1Br	5.63e+02	28.89	31.86416244506836
CC1(C)CNCC1	5.06e+02	25.97	28.992027282714844
COC1=CCOC1	4.95e+02	41.34	36.7252082824707
CC1CCC(C1)Cl	4.69e+02	26.84	29.691192626953125
CC1CCC(C1)Cl	5.04e+02	23.97	27.813419342041016
ClC1CCCC1C	4.69e+02	27.22	30.227069854736328
ClC1CCCC1C	5.04e+02	24.35	27.815902709960938
O=COC1CCCC1	4.45e+02	44.87	39.95267105102539
O=COC1CCCC1	4.82e+02	42.73	37.25417709350586
O=COC1CCCC1	5.18e+02	40.13	33.855987548828125
C=CC1COC(=O)O1	6.50e+02	36.78	41.99689865112305
O=C1CCCC1(C)C	5.02e+02	24.88	27.51486587524414
C1Oc2c(O1)cccc2	2.79e+02	57.57	64.20411682128906
C1Oc2c(O1)cccc2	3.22e+02	54.55	60.20144271850586
CC(=O)OC1CCCC1	5.24e+02	30.47	34.21528244018555
C1CCC2C(C1)NCC2	5.60e+02	32.86	29.492996215820312
COC1CCC(O1)OC	2.68e+02	76.21	66.39594268798828
COC1CCC(O1)OC	3.06e+02	74.71	62.98045349121094
COC1CCC(O1)OC	3.44e+02	72.19	59.962032318115234
COC1CCC(O1)OC	3.82e+02	69.64	57.062801361083984
COC1CCC(O1)OC	4.20e+02	66.21	53.73015213012695
COC1CCC(O1)OC	4.58e+02	63.05	50.81371307373047
COC1CCC(O1)OC	4.96e+02	59.57	48.45573043823242
COC1CCC(O1)OC	5.34e+02	56.68	45.97719192504883
O=C1Cc2c(C1)cccc2	6.50e+02	31.08	35.14845657348633
O=C1CCc2c1cccc2	6.50e+02	30.31	34.464359283447266
CC1(C)OC2C(O1)CCC2	4.68e+02	38.36	34.459102630615234
CC1(C)OC2C(O1)CCC2	5.07e+02	35.76	31.171585083007812
CC1(C)OC2C(O1)CCC2	5.46e+02	33.07	28.59107208251953
OCCCCOC1CCCO1	3.05e+02	77.01	87.69906616210938
OCCCCOC1CCCO1	3.44e+02	74.56	82.9577865600586
OCCCCOC1CCCO1	3.83e+02	70.09	78.1502914428711
OCCCCOC1CCCO1	4.22e+02	66.27	73.30354309082031
[O-][N+](=O)c1ccc2c(c1)CCN2	6.50e+02	51.51	45.59722137451172
Cc1cc(C)c2c(c1)CCC2=O	5.63e+02	43.6	48.51237869262695
Cc1cc(C)c2c(c1)CCC2=O	6.07e+02	40.25	44.90275192260742
Cc1cc(C)c2c(c1)CCC2=O	6.50e+02	36.57	41.09014129638672
FC(C1OC(C(O1)(F)F)(F)F)(F)F	3.49e+02	24.22	26.811107635498047
FC(C1OC(C(O1)(F)F)(F)F)(F)F	3.70e+02	22.68	26.75653076171875
C=CC1CC1	1.86e+02	32.14	35.8353385925293
C=CC1CC1	4.20e+02	19.93	23.56854248046875
CCC1CC1(C)C	4.52e+02	22.12	24.612194061279297
CC(=O)OCC1CC1	2.64e+02	43.79	48.69172668457031
CC(=O)OCC1CC1	3.00e+02	41.45	45.8695068359375
CC(=O)OCC1CC1	5.13e+02	27.61	31.556907653808594
CCC(=CC)C1CC1	4.59e+02	31.61	28.11712646484375
CCC(=CC)C1CC1	4.92e+02	29.35	26.018779754638672
CCCC1CC1CC	5.05e+02	24.52	27.363895416259766
CC1CCC(C(C1)O)C(C)C	3.36e+02	54.8	61.417198181152344
CC1CCC(C(C1)O)C(C)C	3.69e+02	51.61	57.700138092041016
CC1CCC(C(C1)O)C(C)C	4.01e+02	49.13	54.12173843383789
CCNCC	2.48e+02	35.69	32.08979034423828
c1ccccc1	3.04e+02	32.76	38.5581169128418
c1ccccc1	3.25e+02	31.56	37.46037292480469
c1ccccc1	3.46e+02	30.39	36.45015335083008
c1ccccc1	3.67e+02	29.25	35.589813232421875
c1ccccc1	3.87e+02	28.05	34.80401611328125
c1ccccc1	4.08e+02	26.89	34.15523910522461
c1ccccc1	4.29e+02	25.62	33.327659606933594
c1ccccc1	4.50e+02	24.26	32.40989303588867
COCCOC	4.02e+02	28.81	25.890457153320312
CC1CCOC(O1)C	2.56e+02	48.9	40.45720291137695
CC1CCOC(O1)C	2.86e+02	46.64	38.28798294067383
CC1CCOC(O1)C	3.16e+02	44.36	36.436824798583984
CC1CCOC(O1)C	3.46e+02	42.27	34.77790832519531
CC1CCOC(O1)C	3.75e+02	39.86	33.50291442871094
CC1CCOC(O1)C	4.05e+02	37.85	31.85794448852539
CC1CCOC(O1)C	4.35e+02	35.61	30.000106811523438
CC1CCOC(O1)C	4.65e+02	33.24	28.27587890625
CC1OCC(OC1)C	4.65e+02	27.64	30.816322326660156
COC=O	1.99e+02	31.78	43.7197265625
COC=O	2.26e+02	30.29	41.87245559692383
COC=O	2.54e+02	28.88	40.43407440185547
COC=O	2.81e+02	27.64	38.947452545166016
COC=O	3.08e+02	26.43	37.39846420288086
COC=O	3.35e+02	25.09	35.137840270996094
COC=O	3.63e+02	23.78	31.84531021118164
COC=O	3.90e+02	22.08	29.163097381591797
CCOC=O	2.18e+02	35.37	39.527034759521484
CCOC=O	3.52e+02	28.06	31.61782455444336
CCOC=O	3.79e+02	26.52	29.917274475097656
CCOC=O	4.06e+02	25.04	28.123653411865234
CC(=O)OCC(OC(=O)C)C	3.58e+02	48.93	54.150264739990234
CC(=O)OCC(OC(=O)C)C	3.94e+02	45.79	51.226959228515625
CC(=O)OCC(OC(=O)C)C	4.30e+02	42.78	48.05209732055664
CC(=O)OCC(OC(=O)C)C	4.67e+02	39.72	44.8593635559082
CC(=O)OCC(OC(=O)C)C	5.03e+02	36.57	42.06805419921875
CC(=O)OCC(OC(=O)C)C	5.39e+02	33.84	39.56081771850586
CC1CC1	1.21e+02	29.21	24.103675842285156
CC1CC1	1.54e+02	27.68	20.033794403076172
CC1CC1	1.86e+02	26.22	17.494844436645508
CC1CC1	2.19e+02	24.87	16.118663787841797
CC1CC1	2.52e+02	23.51	15.729948043823242
CC1CC1	2.85e+02	22.15	16.348949432373047
CC1CC1	3.17e+02	20.75	16.935199737548828
CC1CC1	3.50e+02	19.22	16.85976791381836
C1CCC1	2.53e+02	26.82	23.382991790771484
C1CCC1	2.76e+02	25.96	22.046215057373047
C1CCC1	2.99e+02	25.06	20.937732696533203
C1CCC1	3.22e+02	24.14	19.594091415405273
C1CCC1	3.45e+02	23.24	18.02132225036621
C1CCC1	3.68e+02	22.24	15.99289608001709
CC1CCC1	1.63e+02	32.88	28.46304702758789
CC1CCC1	1.94e+02	31.36	25.768192291259766
CC1CCC1	2.26e+02	29.85	24.127880096435547
CC1CCC1	2.57e+02	28.48	22.919689178466797
CC1CCC1	2.88e+02	27.12	21.648387908935547
CC1CCC1	3.19e+02	25.62	22.082435607910156
C[C@@H]1CC[C@H]1C	4.11e+02	21.83	24.61212921142578
CCC=C	2.72e+02	22.28	24.847454071044922
CCC=C	3.04e+02	20.65	22.987411499023438
C/C=C\C	2.40e+02	25.91	22.825164794921875
C/C=C\C	2.68e+02	24.53	21.492088317871094
CC(=C)C	1.58e+02	27.69	32.99554443359375
CC(=C)C	1.83e+02	26.49	31.37371063232422
CC(=C)C	2.08e+02	25.36	29.944835662841797
CC(=C)C	2.33e+02	24.2	28.564197540283203
CC(=C)C	2.59e+02	23.16	27.137676239013672
CC(=C)C	2.84e+02	22.0	26.579559326171875
CC(=C)C	3.09e+02	20.86	26.28594207763672
CC(=C)C	3.34e+02	19.72	24.104862213134766
C1CC=CC1	2.67e+02	32.26	28.761856079101562
C1CC=CC1	3.02e+02	30.46	26.68157196044922
C1CC=CC1	3.37e+02	28.77	24.309810638427734
C1CC=CC1	3.71e+02	26.92	22.83823013305664
CCCC=C	3.38e+02	23.73	26.36001205444336
CC=C(C)C	1.64e+02	33.89	37.404273986816406
CC=C(C)C	3.46e+02	24.85	28.552799224853516
CC=C(C)C	3.76e+02	23.44	26.093231201171875
C\1=C\C/C=C\C/C=C\C1	2.73e+02	50.11	43.722259521484375
C\1=C\C/C=C\C/C=C\C1	3.07e+02	47.76	42.22615051269531
C\1=C\C/C=C\C/C=C\C1	3.40e+02	45.7	40.843544006347656
COCC=O	3.29e+02	36.42	40.11705017089844
CC(=CC(=O)C)C	3.79e+02	43.8	39.1429328918457
CC(=CC(=O)C)C	4.13e+02	41.68	36.35432815551758
CC(=CC(=O)C)C	4.46e+02	39.36	34.29816436767578
CC(=CC(=O)C)C	4.80e+02	37.17	32.840335845947266
CC(=C)CC(=O)C	2.25e+02	46.9	51.8028678894043
CC(=C)CC(=O)C	2.61e+02	44.22	48.674415588378906
CCC/C=C\C(=O)C	2.71e+02	57.69	51.8754997253418
CCC/C=C\C(=O)C	3.02e+02	55.15	49.477394104003906
CCC/C=C\C(=O)C	3.34e+02	52.65	47.00636672973633
CCC/C=C\C(=O)C	3.66e+02	50.34	44.61216735839844
CCC/C=C\C(=O)C	3.97e+02	48.11	42.319095611572266
CCC/C=C\C(=O)C	4.29e+02	45.87	40.253780364990234
CCC/C=C\C(=O)C	4.60e+02	43.57	38.028629302978516
CCC/C=C\C(=O)C	4.92e+02	41.24	34.77184295654297
COC1CCCCC1=O	3.90e+02	44.06	48.616268157958984
COC1CCCCC1=O	4.26e+02	41.62	46.32264709472656
COC1CCCCC1=O	4.62e+02	39.22	44.014339447021484
COC1CCCCC1=O	4.97e+02	36.72	41.60664749145508
COC1CCCCC1=O	5.33e+02	34.33	39.305721282958984
O=C(C=C(C)C)C=C(C)C	3.26e+02	69.87	57.401100158691406
O=C(C=C(C)C)C=C(C)C	3.57e+02	67.16	54.833343505859375
O=C(C=C(C)C)C=C(C)C	3.89e+02	64.22	52.141136169433594
O=C(C=C(C)C)C=C(C)C	4.20e+02	61.49	49.5036735534668
O=C(C=C(C)C)C=C(C)C	4.51e+02	58.86	46.87723159790039
O=C(C=C(C)C)C=C(C)C	4.82e+02	56.38	44.34983825683594
